segment_id,track_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
18849,249179,C,5,5,HighSNR,4,human
43996,262116,D,6,10,HighSNR,2,human
3444,819,A,3,3,LowSNR,13,animal
2031160,254972,D,6,8,SynthSNR,2,human
2046015,263638,D,7,11,SynthSNR,3,human
2049822,266247,D,7,11,SynthSNR,3,human
17079,248378,C,5,5,HighSNR,4,human
2000188,163,C,1,1,SynthSNR,26,animal
2022726,251031,C,5,6,SynthSNR,4,human
2028933,253645,C,5,7,SynthSNR,4,human
3269,777,A,3,3,LowSNR,13,animal
23161,251232,C,5,6,HighSNR,4,human
52751,270378,D,7,12,HighSNR,3,human
2031654,255142,D,6,8,SynthSNR,2,human
25266,251734,C,5,6,HighSNR,4,human
2053289,270677,D,7,12,SynthSNR,3,human
2018804,249112,C,5,5,SynthSNR,4,human
39010,260684,D,6,10,HighSNR,2,human
2056711,274903,D,7,12,SynthSNR,3,human
2028606,253366,C,5,7,SynthSNR,4,human
2029616,254223,C,5,7,SynthSNR,4,human
28666,253399,C,5,7,HighSNR,4,human
59556,277756,D,7,13,HighSNR,3,human
2045625,263175,D,7,11,SynthSNR,3,human
2021562,250755,C,5,6,SynthSNR,4,human
52987,270427,D,7,12,HighSNR,3,human
2046325,263755,D,7,11,SynthSNR,3,human
32677,255419,D,6,8,HighSNR,2,human
16420,248037,C,5,5,HighSNR,4,human
2063125,280879,D,7,13,SynthSNR,3,human
2064581,281814,D,7,13,SynthSNR,3,human
2031244,254997,D,6,8,SynthSNR,2,human
2038898,260670,D,6,10,SynthSNR,2,human
2048306,264929,D,7,11,SynthSNR,3,human
40499,261080,D,6,10,HighSNR,2,human
2043211,261623,D,6,10,SynthSNR,2,human
4592,1184,A,3,3,LowSNR,17,animal
27695,252835,C,5,7,HighSNR,4,human
2042695,261521,D,6,10,SynthSNR,2,human
34543,255885,D,6,8,HighSNR,2,human
51800,269146,D,7,12,HighSNR,3,human
61598,279348,D,7,13,HighSNR,3,human
2021221,250667,C,5,5,SynthSNR,4,human
2673,584,A,3,3,LowSNR,8,animal
2025572,251885,C,5,6,SynthSNR,4,human
2028235,253170,C,5,7,SynthSNR,4,human
19733,249545,C,5,5,HighSNR,4,human
41097,261163,D,6,10,HighSNR,2,human
57615,276063,D,7,12,HighSNR,3,human
2030907,254860,D,6,8,SynthSNR,2,human
52702,270378,D,7,12,HighSNR,3,human
59879,278004,D,7,13,HighSNR,3,human
2058504,277023,D,7,13,SynthSNR,3,human
2035341,256588,D,6,8,SynthSNR,2,human
23691,251338,C,5,6,HighSNR,4,human
2020987,250535,C,5,5,SynthSNR,4,human
25806,251936,C,5,6,HighSNR,4,human
2024287,251514,C,5,6,SynthSNR,4,human
2020055,249840,C,5,5,SynthSNR,4,human
59950,278048,D,7,13,HighSNR,3,human
2030814,254850,D,6,8,SynthSNR,2,human
44551,262271,D,7,11,HighSNR,3,human
26711,252378,C,5,6,HighSNR,4,human
2027816,252913,C,5,7,SynthSNR,4,human
28194,253159,C,5,7,HighSNR,4,human
2044710,262321,D,7,11,SynthSNR,3,human
19998,249790,C,5,5,HighSNR,4,human
2040943,261137,D,6,10,SynthSNR,2,human
2049531,266054,D,7,11,SynthSNR,3,human
2047522,264390,D,7,11,SynthSNR,3,human
20447,250005,C,5,5,HighSNR,4,human
2050718,267923,D,7,12,SynthSNR,3,human
2051183,268634,D,7,12,SynthSNR,3,human
24289,251514,C,5,6,HighSNR,4,human
2050430,267515,D,7,12,SynthSNR,3,human
2033235,255569,D,6,8,SynthSNR,2,human
2059969,278093,D,7,13,SynthSNR,3,human
63705,281014,D,7,13,HighSNR,3,human
32811,255476,D,6,8,HighSNR,2,human
21444,250723,C,5,6,HighSNR,4,human
5302,1394,A,3,3,LowSNR,20,animal
10844,274471,D,7,12,LowSNR,3,human
40197,261031,D,6,10,HighSNR,2,human
2005854,25,C,1,1,SynthSNR,27,human
51668,269090,D,7,12,HighSNR,3,human
2056305,274139,D,7,12,SynthSNR,3,human
2032832,255477,D,6,8,SynthSNR,2,human
2032105,255277,D,6,8,SynthSNR,2,human
2021182,250662,C,5,5,SynthSNR,4,human
2048209,264672,D,7,11,SynthSNR,3,human
2040867,261123,D,6,10,SynthSNR,2,human
22148,250930,C,5,6,HighSNR,4,human
2045354,263101,D,7,11,SynthSNR,3,human
48778,265161,D,7,11,HighSNR,3,human
2018213,248881,C,5,5,SynthSNR,4,human
2054434,271964,D,7,12,SynthSNR,3,human
6532,300,D,4,4,HighSNR,32,human
2005772,2,C,1,1,SynthSNR,27,human
2098,320,D,4,4,LowSNR,32,animal
44092,262133,D,6,10,HighSNR,2,human
2041541,261254,D,6,10,SynthSNR,2,human
23044,251199,C,5,6,HighSNR,4,human
2050792,268267,D,7,12,SynthSNR,3,human
16367,248017,C,5,5,HighSNR,4,human
2052747,270378,D,7,12,SynthSNR,3,human
2033113,255522,D,6,8,SynthSNR,2,human
2045091,262667,D,7,11,SynthSNR,3,human
61298,279209,D,7,13,HighSNR,3,human
2021477,250724,C,5,6,SynthSNR,4,human
2052674,270246,D,7,12,SynthSNR,3,human
55015,272852,D,7,12,HighSNR,3,human
41680,261272,D,6,10,HighSNR,2,human
2019489,249435,C,5,5,SynthSNR,4,human
3052,710,A,3,3,LowSNR,11,animal
53722,271227,D,7,12,HighSNR,3,human
17721,248623,C,5,5,HighSNR,4,human
30511,254775,D,6,8,HighSNR,2,human
2041080,261162,D,6,10,SynthSNR,2,human
2031971,255265,D,6,8,SynthSNR,2,human
61843,279620,D,7,13,HighSNR,3,human
53708,271096,D,7,12,HighSNR,3,human
37330,259142,D,6,9,HighSNR,2,human
46215,263731,D,7,11,HighSNR,3,human
58173,276545,D,7,13,HighSNR,3,human
2058919,277349,D,7,13,SynthSNR,3,human
43682,262010,D,6,10,HighSNR,2,human
29762,254372,C,5,7,HighSNR,4,human
60200,278400,D,7,13,HighSNR,3,human
2050689,267923,D,7,12,SynthSNR,3,human
2038561,260643,D,6,10,SynthSNR,2,human
44549,262271,D,7,11,HighSNR,3,human
5994,70,C,1,1,HighSNR,28,human
6083,98,C,1,1,HighSNR,26,human
2043822,262074,D,6,10,SynthSNR,2,human
31902,255252,D,6,8,HighSNR,2,human
2040333,261053,D,6,10,SynthSNR,2,human
58184,276545,D,7,13,HighSNR,3,human
55869,274069,D,7,12,HighSNR,3,human
2023494,251310,C,5,6,SynthSNR,4,human
2049192,265513,D,7,11,SynthSNR,3,human
56318,274139,D,7,12,HighSNR,3,human
34582,255889,D,6,8,HighSNR,2,human
2029639,254240,C,5,7,SynthSNR,4,human
2045241,262875,D,7,11,SynthSNR,3,human
26770,252435,C,5,6,HighSNR,4,human
37221,259018,D,6,9,HighSNR,2,human
2057332,275737,D,7,12,SynthSNR,3,human
2026169,252080,C,5,6,SynthSNR,4,human
4970,1313,A,3,3,LowSNR,20,animal
2030352,254747,D,6,8,SynthSNR,2,human
2024931,251666,C,5,6,SynthSNR,4,human
35311,256574,D,6,8,HighSNR,2,human
2046208,263731,D,7,11,SynthSNR,3,human
45827,263511,D,7,11,HighSNR,3,human
10564,258173,D,6,9,LowSNR,2,human
2000051,37,C,1,1,SynthSNR,27,animal
34919,256192,D,6,8,HighSNR,2,human
2018565,248997,C,5,5,SynthSNR,4,human
39454,260788,D,6,10,HighSNR,2,human
2653,575,A,3,3,LowSNR,8,animal
49611,266074,D,7,11,HighSNR,3,human
2690,590,A,3,3,LowSNR,8,animal
2054553,272034,D,7,12,SynthSNR,3,human
2031437,255043,D,6,8,SynthSNR,2,human
2053867,271426,D,7,12,SynthSNR,3,human
35983,258277,D,6,9,HighSNR,2,human
2058419,276894,D,7,13,SynthSNR,3,human
2029074,253780,C,5,7,SynthSNR,4,human
64039,281166,D,7,13,HighSNR,3,human
49489,265972,D,7,11,HighSNR,3,human
21634,250765,C,5,6,HighSNR,4,human
58523,277025,D,7,13,HighSNR,3,human
2025538,251847,C,5,6,SynthSNR,4,human
2060974,278777,D,7,13,SynthSNR,3,human
2058252,276664,D,7,13,SynthSNR,3,human
2040356,261060,D,6,10,SynthSNR,2,human
61441,279269,D,7,13,HighSNR,3,human
31176,254993,D,6,8,HighSNR,2,human
2019385,249392,C,5,5,SynthSNR,4,human
42259,261415,D,6,10,HighSNR,2,human
2034398,255859,D,6,8,SynthSNR,2,human
2064534,281760,D,7,13,SynthSNR,3,human
19745,249545,C,5,5,HighSNR,4,human
2063319,280892,D,7,13,SynthSNR,3,human
2026994,252485,C,5,6,SynthSNR,4,human
2042534,261492,D,6,10,SynthSNR,2,human
33799,255678,D,6,8,HighSNR,2,human
2022127,250930,C,5,6,SynthSNR,4,human
35043,256301,D,6,8,HighSNR,2,human
2016905,248226,C,5,5,SynthSNR,4,human
52719,270378,D,7,12,HighSNR,3,human
2005907,48,C,1,1,SynthSNR,27,human
47757,264502,D,7,11,HighSNR,3,human
2040908,261135,D,6,10,SynthSNR,2,human
42217,261410,D,6,10,HighSNR,2,human
2029077,253780,C,5,7,SynthSNR,4,human
19779,249566,C,5,5,HighSNR,4,human
18618,249010,C,5,5,HighSNR,4,human
2059863,277938,D,7,13,SynthSNR,3,human
24848,251652,C,5,6,HighSNR,4,human
2031307,255007,D,6,8,SynthSNR,2,human
2022960,251154,C,5,6,SynthSNR,4,human
2036138,258341,D,6,9,SynthSNR,2,human
2063649,280974,D,7,13,SynthSNR,3,human
62097,279847,D,7,13,HighSNR,3,human
33820,255686,D,6,8,HighSNR,2,human
17118,248380,C,5,5,HighSNR,4,human
38790,260660,D,6,10,HighSNR,2,human
56398,274247,D,7,12,HighSNR,3,human
56858,274958,D,7,12,HighSNR,3,human
34586,255894,D,6,8,HighSNR,2,human
2021991,250860,C,5,6,SynthSNR,4,human
43137,261608,D,6,10,HighSNR,2,human
60487,278505,D,7,13,HighSNR,3,human
37413,259269,D,6,9,HighSNR,2,human
54757,272571,D,7,12,HighSNR,3,human
16423,248037,C,5,5,HighSNR,4,human
43497,261859,D,6,10,HighSNR,2,human
49717,266142,D,7,11,HighSNR,3,human
38414,260616,D,6,10,HighSNR,2,human
2052500,269996,D,7,12,SynthSNR,3,human
4561,1174,A,3,3,LowSNR,17,animal
59770,277888,D,7,13,HighSNR,3,human
32730,255443,D,6,8,HighSNR,2,human
49959,267136,D,7,12,HighSNR,3,human
2039273,260752,D,6,10,SynthSNR,2,human
40752,261114,D,6,10,HighSNR,2,human
1245,1050,A,3,3,HighSNR,15,animal
2327,488,A,3,3,LowSNR,6,animal
2005831,12,C,1,1,SynthSNR,27,human
17168,248421,C,5,5,HighSNR,4,human
17123,248380,C,5,5,HighSNR,4,human
4316,1096,A,3,3,LowSNR,16,animal
2036598,258730,D,6,9,SynthSNR,2,human
2000604,457,A,2,2,SynthSNR,23,animal
36417,258544,D,6,9,HighSNR,2,human
40126,260993,D,6,10,HighSNR,2,human
60271,278475,D,7,13,HighSNR,3,human
40295,261043,D,6,10,HighSNR,2,human
20979,250522,C,5,5,HighSNR,4,human
34571,255889,D,6,8,HighSNR,2,human
48672,265111,D,7,11,HighSNR,3,human
55913,274069,D,7,12,HighSNR,3,human
63306,280892,D,7,13,HighSNR,3,human
25964,251961,C,5,6,HighSNR,4,human
2006520,298,D,4,4,SynthSNR,32,human
45977,263625,D,7,11,HighSNR,3,human
2027322,252686,C,5,7,SynthSNR,4,human
2025013,251688,C,5,6,SynthSNR,4,human
10519,254559,C,5,7,LowSNR,4,human
38154,260363,D,6,9,HighSNR,2,human
51258,268687,D,7,12,HighSNR,3,human
2033012,255492,D,6,8,SynthSNR,2,human
16905,248226,C,5,5,HighSNR,4,human
24578,251587,C,5,6,HighSNR,4,human
2022467,250988,C,5,6,SynthSNR,4,human
20545,250144,C,5,5,HighSNR,4,human
2041987,261362,D,6,10,SynthSNR,2,human
2049127,265463,D,7,11,SynthSNR,3,human
19735,249545,C,5,5,HighSNR,4,human
53350,270769,D,7,12,HighSNR,3,human
2051177,268634,D,7,12,SynthSNR,3,human
4213,1066,A,3,3,LowSNR,15,animal
2026153,252068,C,5,6,SynthSNR,4,human
10505,254092,C,5,7,LowSNR,4,human
2026116,252021,C,5,6,SynthSNR,4,human
51370,268893,D,7,12,HighSNR,3,human
53911,271495,D,7,12,HighSNR,3,human
20084,249853,C,5,5,HighSNR,4,human
19784,249566,C,5,5,HighSNR,4,human
60236,278431,D,7,13,HighSNR,3,human
30647,254815,D,6,8,HighSNR,2,human
2028771,253469,C,5,7,SynthSNR,4,human
2048709,265133,D,7,11,SynthSNR,3,human
2057638,276118,D,7,12,SynthSNR,3,human
478,377,A,2,2,HighSNR,9,animal
2047417,264386,D,7,11,SynthSNR,3,human
60943,278771,D,7,13,HighSNR,3,human
2025713,251922,C,5,6,SynthSNR,4,human
2092,319,D,4,4,LowSNR,32,animal
2027536,252755,C,5,7,SynthSNR,4,human
44765,262409,D,7,11,HighSNR,3,human
2043832,262076,D,6,10,SynthSNR,2,human
33482,255611,D,6,8,HighSNR,2,human
2017172,248421,C,5,5,SynthSNR,4,human
51909,269233,D,7,12,HighSNR,3,human
2061589,279348,D,7,13,SynthSNR,3,human
2032458,255373,D,6,8,SynthSNR,2,human
2006507,290,D,4,4,SynthSNR,31,human
43007,261555,D,6,10,HighSNR,2,human
2016482,248046,C,5,5,SynthSNR,4,human
2057408,275740,D,7,12,SynthSNR,3,human
18175,248871,C,5,5,HighSNR,4,human
2025390,251757,C,5,6,SynthSNR,4,human
2044619,262271,D,7,11,SynthSNR,3,human
2036322,258403,D,6,9,SynthSNR,2,human
2033710,255648,D,6,8,SynthSNR,2,human
26027,251983,C,5,6,HighSNR,4,human
25010,251688,C,5,6,HighSNR,4,human
2062038,279777,D,7,13,SynthSNR,3,human
2019891,249667,C,5,5,SynthSNR,4,human
20951,250489,C,5,5,HighSNR,4,human
2060933,278771,D,7,13,SynthSNR,3,human
49843,267125,D,7,12,HighSNR,3,human
2047026,264067,D,7,11,SynthSNR,3,human
20264,249930,C,5,5,HighSNR,4,human
59715,277782,D,7,13,HighSNR,3,human
2028012,253073,C,5,7,SynthSNR,4,human
55677,273726,D,7,12,HighSNR,3,human
2032652,255419,D,6,8,SynthSNR,2,human
2032823,255476,D,6,8,SynthSNR,2,human
47824,264517,D,7,11,HighSNR,3,human
2040594,261101,D,6,10,SynthSNR,2,human
52173,269527,D,7,12,HighSNR,3,human
63161,280889,D,7,13,HighSNR,3,human
2000262,240,D,4,4,SynthSNR,30,animal
2039144,260715,D,6,10,SynthSNR,2,human
2063447,280894,D,7,13,SynthSNR,3,human
56873,274958,D,7,12,HighSNR,3,human
2040975,261141,D,6,10,SynthSNR,2,human
2058367,276816,D,7,13,SynthSNR,3,human
2039822,260903,D,6,10,SynthSNR,2,human
28136,253125,C,5,7,HighSNR,4,human
2029899,254465,C,5,7,SynthSNR,4,human
4043,1008,A,3,3,LowSNR,15,animal
2063128,280879,D,7,13,SynthSNR,3,human
1570,1304,A,3,3,HighSNR,20,animal
2052414,269991,D,7,12,SynthSNR,3,human
33832,255686,D,6,8,HighSNR,2,human
48606,265111,D,7,11,HighSNR,3,human
32823,255476,D,6,8,HighSNR,2,human
54399,271861,D,7,12,HighSNR,3,human
2029442,254050,C,5,7,SynthSNR,4,human
2054887,272632,D,7,12,SynthSNR,3,human
63707,281014,D,7,13,HighSNR,3,human
2039772,260895,D,6,10,SynthSNR,2,human
32361,255346,D,6,8,HighSNR,2,human
2022019,250861,C,5,6,SynthSNR,4,human
25893,251956,C,5,6,HighSNR,4,human
2036859,258874,D,6,9,SynthSNR,2,human
60088,278303,D,7,13,HighSNR,3,human
2052667,270246,D,7,12,SynthSNR,3,human
2064498,281746,D,7,13,SynthSNR,3,human
25883,251956,C,5,6,HighSNR,4,human
25537,251847,C,5,6,HighSNR,4,human
22024,250861,C,5,6,HighSNR,4,human
2021004,250558,C,5,5,SynthSNR,4,human
45976,263625,D,7,11,HighSNR,3,human
56386,274184,D,7,12,HighSNR,3,human
2057325,275737,D,7,12,SynthSNR,3,human
51564,268920,D,7,12,HighSNR,3,human
2046484,263868,D,7,11,SynthSNR,3,human
46817,263961,D,7,11,HighSNR,3,human
43209,261623,D,6,10,HighSNR,2,human
40734,261108,D,6,10,HighSNR,2,human
2061113,278801,D,7,13,SynthSNR,3,human
2027157,252597,C,5,7,SynthSNR,4,human
62590,280420,D,7,13,HighSNR,3,human
58023,276461,D,7,13,HighSNR,3,human
2020368,249979,C,5,5,SynthSNR,4,human
10839,274336,D,7,12,LowSNR,3,human
39463,260788,D,6,10,HighSNR,2,human
2034782,255958,D,6,8,SynthSNR,2,human
2050115,267245,D,7,12,SynthSNR,3,human
6180,180,C,1,1,HighSNR,25,human
6106,149,C,1,1,HighSNR,26,human
63589,280944,D,7,13,HighSNR,3,human
2035228,256464,D,6,8,SynthSNR,2,human
43310,261741,D,6,10,HighSNR,2,human
30505,254775,D,6,8,HighSNR,2,human
30197,254709,D,6,8,HighSNR,2,human
33620,255630,D,6,8,HighSNR,2,human
64634,281837,D,7,13,HighSNR,3,human
2023689,251338,C,5,6,SynthSNR,4,human
36408,258544,D,6,9,HighSNR,2,human
62091,279847,D,7,13,HighSNR,3,human
2040751,261114,D,6,10,SynthSNR,2,human
31480,255055,D,6,8,HighSNR,2,human
2036685,258790,D,6,9,SynthSNR,2,human
2051470,268919,D,7,12,SynthSNR,3,human
29352,253971,C,5,7,HighSNR,4,human
2043955,262116,D,6,10,SynthSNR,2,human
61770,279575,D,7,13,HighSNR,3,human
2049296,265572,D,7,11,SynthSNR,3,human
55210,273119,D,7,12,HighSNR,3,human
2025798,251936,C,5,6,SynthSNR,4,human
2041047,261160,D,6,10,SynthSNR,2,human
2000357,304,D,4,4,SynthSNR,32,animal
18754,249081,C,5,5,HighSNR,4,human
2518,545,A,3,3,LowSNR,7,animal
2005934,60,C,1,1,SynthSNR,27,human
28004,253064,C,5,7,HighSNR,4,human
2041774,261294,D,6,10,SynthSNR,2,human
45482,263106,D,7,11,HighSNR,3,human
2038687,260653,D,6,10,SynthSNR,2,human
2035247,256493,D,6,8,SynthSNR,2,human
36930,258881,D,6,9,HighSNR,2,human
2045485,263106,D,7,11,SynthSNR,3,human
27615,252783,C,5,7,HighSNR,4,human
2016602,248110,C,5,5,SynthSNR,4,human
2654,575,A,3,3,LowSNR,8,animal
2053792,271306,D,7,12,SynthSNR,3,human
2029831,254406,C,5,7,SynthSNR,4,human
2301,480,A,3,3,LowSNR,6,animal
50920,268480,D,7,12,HighSNR,3,human
28967,253652,C,5,7,HighSNR,4,human
5825,9,C,1,1,HighSNR,27,human
43622,261949,D,6,10,HighSNR,2,human
59755,277870,D,7,13,HighSNR,3,human
2042783,261525,D,6,10,SynthSNR,2,human
56881,274958,D,7,12,HighSNR,3,human
2878,661,A,3,3,LowSNR,10,animal
48095,264655,D,7,11,HighSNR,3,human
2050335,267509,D,7,12,SynthSNR,3,human
2026111,252021,C,5,6,SynthSNR,4,human
54188,271567,D,7,12,HighSNR,3,human
17111,248380,C,5,5,HighSNR,4,human
21944,250842,C,5,6,HighSNR,4,human
51287,268687,D,7,12,HighSNR,3,human
2040655,261104,D,6,10,SynthSNR,2,human
46441,263829,D,7,11,HighSNR,3,human
2038457,260623,D,6,10,SynthSNR,2,human
34490,255879,D,6,8,HighSNR,2,human
2036423,258544,D,6,9,SynthSNR,2,human
2053242,270560,D,7,12,SynthSNR,3,human
2046035,263655,D,7,11,SynthSNR,3,human
46432,263777,D,7,11,HighSNR,3,human
1008,931,A,3,3,HighSNR,14,animal
2037264,259082,D,6,9,SynthSNR,2,human
559,428,A,2,2,HighSNR,19,animal
2033923,255717,D,6,8,SynthSNR,2,human
50742,267940,D,7,12,HighSNR,3,human
60232,278431,D,7,13,HighSNR,3,human
2019925,249691,C,5,5,SynthSNR,4,human
2045436,263106,D,7,11,SynthSNR,3,human
59340,277613,D,7,13,HighSNR,3,human
55728,273806,D,7,12,HighSNR,3,human
2031184,254993,D,6,8,SynthSNR,2,human
2053834,271381,D,7,12,SynthSNR,3,human
2053162,270497,D,7,12,SynthSNR,3,human
58203,276576,D,7,13,HighSNR,3,human
40409,261068,D,6,10,HighSNR,2,human
38131,260363,D,6,9,HighSNR,2,human
61223,279039,D,7,13,HighSNR,3,human
4534,1171,A,3,3,LowSNR,17,animal
56383,274184,D,7,12,HighSNR,3,human
64277,281505,D,7,13,HighSNR,3,human
35019,256301,D,6,8,HighSNR,2,human
2019565,249476,C,5,5,SynthSNR,4,human
2033451,255610,D,6,8,SynthSNR,2,human
2033935,255729,D,6,8,SynthSNR,2,human
16444,248042,C,5,5,HighSNR,4,human
1093,959,A,3,3,HighSNR,14,animal
4703,1217,A,3,3,LowSNR,18,animal
2016752,248158,C,5,5,SynthSNR,4,human
47716,264439,D,7,11,HighSNR,3,human
53562,271080,D,7,12,HighSNR,3,human
26001,251979,C,5,6,HighSNR,4,human
2064542,281760,D,7,13,SynthSNR,3,human
16840,248194,C,5,5,HighSNR,4,human
56397,274247,D,7,12,HighSNR,3,human
2056011,274090,D,7,12,SynthSNR,3,human
2025364,251751,C,5,6,SynthSNR,4,human
2036823,258843,D,6,9,SynthSNR,2,human
2036495,258575,D,6,9,SynthSNR,2,human
2031866,255249,D,6,8,SynthSNR,2,human
48743,265133,D,7,11,HighSNR,3,human
2057829,276331,D,7,13,SynthSNR,3,human
51344,268893,D,7,12,HighSNR,3,human
42498,261475,D,6,10,HighSNR,2,human
10378,249425,C,5,5,LowSNR,4,human
2047468,264389,D,7,11,SynthSNR,3,human
25532,251847,C,5,6,HighSNR,4,human
53081,270482,D,7,12,HighSNR,3,human
2001283,1068,A,3,3,SynthSNR,15,animal
5614,1479,A,3,3,LowSNR,23,animal
53690,271096,D,7,12,HighSNR,3,human
51144,268516,D,7,12,HighSNR,3,human
45547,263125,D,7,11,HighSNR,3,human
22358,250952,C,5,6,HighSNR,4,human
33445,255610,D,6,8,HighSNR,2,human
6021,77,C,1,1,HighSNR,28,human
2044933,262573,D,7,11,SynthSNR,3,human
2058697,277100,D,7,13,SynthSNR,3,human
36780,258801,D,6,9,HighSNR,2,human
2039134,260715,D,6,10,SynthSNR,2,human
2051223,268634,D,7,12,SynthSNR,3,human
2018830,249164,C,5,5,SynthSNR,4,human
2001650,1484,A,3,3,SynthSNR,23,animal
2038321,260597,D,6,10,SynthSNR,2,human
2052347,269990,D,7,12,SynthSNR,3,human
59147,277511,D,7,13,HighSNR,3,human
2018003,248804,C,5,5,SynthSNR,4,human
2046865,263994,D,7,11,SynthSNR,3,human
44153,262149,D,6,10,HighSNR,2,human
61923,279711,D,7,13,HighSNR,3,human
33069,255503,D,6,8,HighSNR,2,human
30209,254713,D,6,8,HighSNR,2,human
50704,267923,D,7,12,HighSNR,3,human
27313,252686,C,5,7,HighSNR,4,human
2046418,263777,D,7,11,SynthSNR,3,human
60377,278479,D,7,13,HighSNR,3,human
1002,928,A,3,3,HighSNR,14,animal
44021,262119,D,6,10,HighSNR,2,human
60842,278702,D,7,13,HighSNR,3,human
39626,260869,D,6,10,HighSNR,2,human
2055833,274036,D,7,12,SynthSNR,3,human
2047200,264252,D,7,11,SynthSNR,3,human
2027310,252686,C,5,7,SynthSNR,4,human
48746,265133,D,7,11,HighSNR,3,human
2038296,260591,D,6,10,SynthSNR,2,human
2032562,255395,D,6,8,SynthSNR,2,human
50547,267757,D,7,12,HighSNR,3,human
2026044,251988,C,5,6,SynthSNR,4,human
24687,251602,C,5,6,HighSNR,4,human
2061845,279620,D,7,13,SynthSNR,3,human
54071,271521,D,7,12,HighSNR,3,human
2044099,262138,D,6,10,SynthSNR,2,human
2024376,251527,C,5,6,SynthSNR,4,human
42398,261437,D,6,10,HighSNR,2,human
64111,281204,D,7,13,HighSNR,3,human
62746,280561,D,7,13,HighSNR,3,human
2051221,268634,D,7,12,SynthSNR,3,human
2063991,281139,D,7,13,SynthSNR,3,human
2027225,252648,C,5,7,SynthSNR,4,human
2055929,274088,D,7,12,SynthSNR,3,human
6245,209,D,4,4,HighSNR,29,human
5316,1399,A,3,3,LowSNR,20,animal
46288,263751,D,7,11,HighSNR,3,human
2054288,271859,D,7,12,SynthSNR,3,human
52955,270427,D,7,12,HighSNR,3,human
48644,265111,D,7,11,HighSNR,3,human
2038920,260672,D,6,10,SynthSNR,2,human
2044472,262250,D,7,11,SynthSNR,3,human
2048202,264672,D,7,11,SynthSNR,3,human
2058654,277073,D,7,13,SynthSNR,3,human
2059175,277513,D,7,13,SynthSNR,3,human
2016849,248200,C,5,5,SynthSNR,4,human
46847,263971,D,7,11,HighSNR,3,human
21795,250803,C,5,6,HighSNR,4,human
19848,249649,C,5,5,HighSNR,4,human
59970,278093,D,7,13,HighSNR,3,human
155,125,C,1,1,HighSNR,26,animal
2052295,269782,D,7,12,SynthSNR,3,human
2028939,253645,C,5,7,SynthSNR,4,human
47444,264389,D,7,11,HighSNR,3,human
2061565,279324,D,7,13,SynthSNR,3,human
42651,261521,D,6,10,HighSNR,2,human
38339,260597,D,6,10,HighSNR,2,human
61321,279209,D,7,13,HighSNR,3,human
39090,260701,D,6,10,HighSNR,2,human
50299,267508,D,7,12,HighSNR,3,human
3383,807,A,3,3,LowSNR,13,animal
42053,261375,D,6,10,HighSNR,2,human
57769,276307,D,7,13,HighSNR,3,human
38577,260645,D,6,10,HighSNR,2,human
33215,255560,D,6,8,HighSNR,2,human
968,922,A,3,3,HighSNR,14,animal
44854,262571,D,7,11,HighSNR,3,human
2060836,278702,D,7,13,SynthSNR,3,human
25397,251757,C,5,6,HighSNR,4,human
2038612,260649,D,6,10,SynthSNR,2,human
2046480,263867,D,7,11,SynthSNR,3,human
2049696,266142,D,7,11,SynthSNR,3,human
2052430,269991,D,7,12,SynthSNR,3,human
25652,251920,C,5,6,HighSNR,4,human
51102,268516,D,7,12,HighSNR,3,human
19559,249475,C,5,5,HighSNR,4,human
27088,252537,C,5,7,HighSNR,4,human
2035074,256315,D,6,8,SynthSNR,2,human
2047785,264502,D,7,11,SynthSNR,3,human
2000370,315,D,4,4,SynthSNR,32,animal
2064604,281837,D,7,13,SynthSNR,3,human
2043445,261844,D,6,10,SynthSNR,2,human
2057389,275740,D,7,12,SynthSNR,3,human
53161,270497,D,7,12,HighSNR,3,human
2023119,251216,C,5,6,SynthSNR,4,human
2001429,1145,A,3,3,SynthSNR,17,animal
2041742,261288,D,6,10,SynthSNR,2,human
3028,706,A,3,3,LowSNR,10,animal
32272,255325,D,6,8,HighSNR,2,human
2058452,276894,D,7,13,SynthSNR,3,human
62583,280420,D,7,13,HighSNR,3,human
2050271,267507,D,7,12,SynthSNR,3,human
60227,278431,D,7,13,HighSNR,3,human
2049449,265909,D,7,11,SynthSNR,3,human
40627,261104,D,6,10,HighSNR,2,human
48287,264725,D,7,11,HighSNR,3,human
2032639,255419,D,6,8,SynthSNR,2,human
2033370,255596,D,6,8,SynthSNR,2,human
10682,262224,D,6,10,LowSNR,2,human
32340,255336,D,6,8,HighSNR,2,human
2052177,269527,D,7,12,SynthSNR,3,human
2902,668,A,3,3,LowSNR,10,animal
53213,270560,D,7,12,HighSNR,3,human
2060876,278739,D,7,13,SynthSNR,3,human
2017473,248539,C,5,5,SynthSNR,4,human
59516,277754,D,7,13,HighSNR,3,human
2043352,261767,D,6,10,SynthSNR,2,human
2026688,252362,C,5,6,SynthSNR,4,human
23198,251234,C,5,6,HighSNR,4,human
25194,251724,C,5,6,HighSNR,4,human
62469,280356,D,7,13,HighSNR,3,human
24685,251602,C,5,6,HighSNR,4,human
2043994,262116,D,6,10,SynthSNR,2,human
51587,269041,D,7,12,HighSNR,3,human
50652,267923,D,7,12,HighSNR,3,human
2030798,254841,D,6,8,SynthSNR,2,human
22931,251144,C,5,6,HighSNR,4,human
